YEAR,ORG_CODE,SIMPLE_MANAGERS_FTE
2017,RDE,106.44666
2017,RDR,94.51552
2017,RDU,132.26945
2017,RDY,124.68351
2017,RDZ,78.05999
2017,RE9,57.32
2017,REF,94.8008
2017,REM,124.0238
2017,REN,74.07119
2017,REP,48.08666
2017,RET,57.04
2017,RF4,110.33333
2017,RFF,78.76
2017,RFR,59.40533
2017,RFS,53.98
2017,RGD,68.13066
2017,RGM,60.54666
2017,RGN,143.77897
2017,RGP,51.752
2017,RGQ,63.37333
2017,RGR,73.16
2017,RGT,232.38665
2017,RH5,31.6
2017,RH8,110.71999
2017,RHA,229.86412
2017,RHM,344.20991
2017,RHQ,215.75333
2017,RHU,163.08667
2017,RHW,130.78667
2017,RJ1,409.50666
2017,RJ2,126.88778
2017,RJ6,57.8
2017,RJ7,103.33083
2017,RJ8,98.93813
2017,RJC,88.74
2017,RJE,197.53334
2017,RJF,60.04667
2017,RJL,127.80933
2017,RJN,52.72
2017,RJR,36.48
2017,RJZ,179.1136
2017,RK5,122.16
2017,RK9,129.00346
2017,RKB,234.60665
2017,RKE,122.02445
2017,RKL,101.23333
2017,RL1,48.73333
2017,RL4,94.90667
2017,RLN,96.53334
2017,RLQ,60.32
2017,RLT,42.88018
2017,RLY,39.93493
2017,RM1,81.96414
2017,RM3,174.2569
2017,RMC,51.26
2017,RMP,82.2
2017,RMY,124.08267
2017,RN3,83.41334
2017,RN5,80.26666
2017,RN7,74.80001
2017,RNA,88.77936
2017,RNK,38.34933
2017,RNL,89.37332
2017,RNN,121.60666
2017,RNQ,99.13334
2017,RNS,144.62079
2017,RNU,145.70667
2017,RNZ,89.67733
2017,RP1,67.1
2017,RP4,76.75334
2017,RP5,139.00729
2017,RP6,107.8
2017,RP7,121.97334
2017,RPA,65.6
2017,RPC,22.81081
2017,RPG,69.64
2017,RPY,133.33001
2017,RQ3,192.31001
2017,RQ6,287.03867
2017,RQ8,90.0011
2017,RQM,198.11828
2017,RQW,102.13334
2017,RQX,51.33333
2017,RQY,76.06667
2017,RR1,117.20434
2017,RR7,100.67526
2017,RR8,116.43243
2017,RRE,59.81081
2017,RRF,87.48
2017,RRJ,43.55334
2017,RRK,78.98751
2017,RRP,140.91814
2017,RRU,324.94226
2017,RRV,407.43583
2017,RT1,142.81748
2017,RT2,103.86669
2017,RT3,84.54667
2017,RT5,227.31945
2017,RTD,190.90719
2017,RTE,105.44
2017,RTF,216.6565
2017,RTG,127.34425
2017,RTH,207.14487
2017,RTK,60.98111
2017,RTP,92.89152
2017,RTQ,94.39986
2017,RTR,108.81333
2017,RTV,85.80667
2017,RTX,159.82455
2017,RV3,245.14884
2017,RV5,201.83
2017,RV9,53.82667
2017,RVJ,248.32313
2017,RVN,125.21335
2017,RVR,157.65947
2017,RVV,108.56
2017,RVW,93.62667
2017,RVY,16.82667
2017,RW1,122.56667
2017,RW4,91.4
2017,RW5,248.04386
2017,RW6,153.32001
2017,RWA,204.04012
2017,RWD,90.78
2017,RWE,114.23014
2017,RWF,102.21333
2017,RWG,149.02453
2017,RWH,70.85134
2017,RWJ,113.72419
2017,RWK,249.19999
2017,RWP,106.38667
2017,RWR,138.72374
2017,RWV,90.12459
2017,RWW,79.57333
2017,RWX,200.59747
2017,RWY,146.55333
2017,RX1,469.67279
2017,RX2,120.36986
2017,RX3,159.46001
2017,RX4,122.53413
2017,RX6,93.98
2017,RX7,81.4
2017,RX8,139.06667
2017,RX9,130.63243
2017,RXA,66.54666
2017,RXC,124.41334
2017,RXE,75.02
2017,RXF,126.79787
2017,RXG,60.74667
2017,RXH,135.89788
2017,RXK,145.69112
2017,RXL,102.8
2017,RXM,70.99333
2017,RXN,106.81334
2017,RXP,160.66586
2017,RXQ,134.2888
2017,RXR,139.26186
2017,RXT,134.72
2017,RXV,84.72414
2017,RXW,156.88
2017,RXX,109.16903
2017,RXY,62.50667
2017,RY1,41.45334
2017,RY2,81.10713
2017,RY3,60.96533
2017,RY4,71.22665
2017,RY5,33.57334
2017,RY6,30.32668
2017,RY7,26.88
2017,RY8,72.98667
2017,RY9,38.98556
2017,RYA,75.04
2017,RYC,77.9
2017,RYD,183.73
2017,RYE,84.96666
2017,RYF,81.60026
2017,RYG,132.05293
2017,RYJ,407.51186
2017,RYK,31.8
2017,RYR,79.66685
2017,RYV,30.72667
2017,RYW,145.90241
2017,RYX,54.01334
2017,RYY,145.8587
2017,TAD,91.63333
2017,TAF,108.07111
2017,TAH,84.83974
2017,TAJ,96.17333
2018,00M,76.86487
2018,00P,1
2018,00Q,17.8726
2018,00R,31.56934
2018,00T,35.01333
2018,00V,21.82667
2018,00X,37.4
2018,00Y,73.20001
2018,01A,34.91401
2018,01C,28.19333
2018,01D,15.73333
2018,01E,4.7
2018,01F,14
2018,01G,29.73333
2018,01H,1
2018,01J,20.21334
2018,01K,29.66151
2018,01R,27.6
2018,01T,28.78666
2018,01W,20.46667
2018,01X,24.8
2018,01Y,24.8
2018,02A,37.10666
2018,02D,6.2
2018,02E,22.54667
2018,02F,40.63999
2018,02G,14.32
2018,02H,46
2018,02M,29.89601
2018,02P,34.64667
2018,02Q,15.33333
2018,02R,64.73936
2018,02T,27.29333
2018,02W,2.21298
2018,02X,51.58001
2018,02Y,27.91619
2018,03A,33.25333
2018,03D,13.68
2018,03E,16.26903
2018,03F,34.6403
2018,03H,33.24001
2018,03J,28.6
2018,03K,12.75333
2018,03L,36.02667
2018,03M,28.32
2018,03N,112.74903
2018,03Q,18.62
2018,03R,92.19733
2018,03T,29.33333
2018,03V,3.90667
2018,03W,37.15999
2018,03X,11
2018,03Y,22.28
2018,04C,41.26666
2018,04D,30.82001
2018,04E,42.13333
2018,04F,47.6
2018,04G,44.8
2018,04H,8.45333
2018,04J,30.41333
2018,04K,53.31937
2018,04L,21.05333
2018,04M,11.4
2018,04N,26.51334
2018,04Q,7
2018,04R,61.64001
2018,04V,30.7
2018,04Y,3
2018,05A,52.27838
2018,05C,42.81131
2018,05D,8.66667
2018,05F,26
2018,05G,21.7192
2018,05H,26.91506
2018,05J,32.27333
2018,05L,89.69133
2018,05N,39.82234
2018,05Q,20.34667
2018,05R,30.34666
2018,05T,44.55012
2018,05V,33.6
2018,05W,26.21334
2018,05X,28.88667
2018,05Y,37.2
2018,06A,42.99083
2018,06D,1.48
2018,06F,60.18598
2018,06H,94.4823
2018,06K,73.15013
2018,06M,29.38001
2018,06N,75.8376
2018,06P,30.70694
2018,06Q,32.31333
2018,06T,23.64667
2018,06V,15
2018,06W,35.2
2018,06Y,21.2
2018,07G,16.8
2018,07H,29.33336
2018,07J,16.82667
2018,07K,140.35619
2018,07L,1
2018,07M,36.13204
2018,07N,23.67333
2018,07P,155.33333
2018,07Q,23.56666
2018,07R,33.91334
2018,07T,11.1
2018,07V,23.42667
2018,07W,56.6
2018,07X,31.14667
2018,07Y,26.81333
2018,08A,16.2
2018,08C,30.046
2018,08D,29.6275
2018,08E,24.46667
2018,08F,3
2018,08G,34.85147
2018,08H,50.23667
2018,08J,9
2018,08K,16.90667
2018,08L,23.5
2018,08M,32.6
2018,08N,47.97456
2018,08P,7.09333
2018,08Q,53.28
2018,08R,8.5
2018,08T,13
2018,08V,44
2018,08W,24.69333
2018,08X,29.2
2018,08Y,39.93333
2018,09A,118.61333
2018,09C,0.04907
2018,09D,51.67333
2018,09E,28.18666
2018,09F,3
2018,09G,29.37333
2018,09H,0.42667
2018,09J,19.10111
2018,09L,10.4
2018,09N,43.42
2018,09P,22.36506
2018,09W,19.61334
2018,09X,19.26
2018,09Y,34.36667
2018,10A,27.48666
2018,10C,10.47333
2018,10D,14.45209
2018,10E,25.12458
2018,10J,8.81333
2018,10K,1
2018,10L,19.2
2018,10Q,31.14953
2018,10R,18.92
2018,10V,11
2018,10X,9.44667
2018,11A,24.63333
2018,11E,22.16666
2018,11J,94.35734
2018,11M,47.84001
2018,11N,41.03999
2018,11X,14
2018,12D,18.30667
2018,12F,32.61333
2018,14L,142.35332
2018,14Y,18.5
2018,15A,43.54424
2018,15C,67.59999
2018,15D,52.38
2018,15E,120.75333
2018,15F,87.28001
2018,99A,4
2018,99D,6.6
2018,99E,14.34
2018,99F,16.8
2018,99G,11.8
2018,99H,35.32
2018,99J,30.01828
2018,99K,20.02055
2018,99M,23.78411
2018,99N,31.82
2018,99P,52.06708
2018,99Q,30.44
2018,R0A,306.52893
2018,R1A,22.28
2018,R1C,77.52668
2018,R1D,45.29174
2018,R1F,84.54666
2018,R1H,259.48667
2018,R1J,37.8
2018,R1K,189.4815
2018,R1L,210.87999
2018,RA2,102.07333
2018,RA3,4
2018,RA4,73.84
2018,RA7,91.33334
2018,RA9,118.64666
2018,RAE,67.55333
2018,RAJ,155.89619
2018,RAL,80.93333
2018,RAN,112.02001
2018,RAP,85.36667
2018,RAS,82.02
2018,RAT,170.58222
2018,RAX,77.26666
2018,RBA,69.64
2018,RBD,89.17333
2018,RBK,88.85147
2018,RBL,88.08
2018,RBN,142.53908
2018,RBQ,47.13333
2018,RBS,104.96452
2018,RBT,80.54868
2018,RBV,105.05334
2018,RBZ,68.18666
2018,RC1,50.54667
2018,RC9,95.90667
2018,RCB,142.10478
2018,RCD,64.33254
2018,RCF,69.75121
2018,RCU,62.31998
2018,RCX,64.89333
2018,RD1,154.06001
2018,RD3,74.248
2018,RD8,89.144
2018,RDD,72.34666
2018,RDE,180.85819
2018,RDR,135.82967
2018,RDU,133.27744
2018,RDY,128.02091
2018,RDZ,83.80665
2018,RE9,50.72
2018,REF,108.14747
2018,REM,136.07469
2018,REN,78.19334
2018,REP,51.82
2018,RET,50.10667
2018,RF4,114.6
2018,RFF,81.62667
2018,RFR,64.41334
2018,RFS,68.03
2018,RGD,88.40147
2018,RGM,73.98
2018,RGN,132.90812
2018,RGP,59.54534
2018,RGR,93.77333
2018,RGT,227.65335
2018,RH5,32.14324
2018,RH8,139.44667
2018,RHA,215.36533
2018,RHM,371.68324
2018,RHQ,224.03786
2018,RHU,168.27553
2018,RHW,136.62
2018,RJ1,451.67334
2018,RJ2,118.16334
2018,RJ6,50.6
2018,RJ7,109.5375
2018,RJ8,105.53813
2018,RJC,111.57333
2018,RJE,183.70666
2018,RJL,136.04933
2018,RJN,52.77333
2018,RJR,43.46667
2018,RJZ,184.24
2018,RK5,124.22668
2018,RK9,141.21999
2018,RKB,252.16665
2018,RKE,120.55112
2018,RKL,100.01333
2018,RL1,50.49667
2018,RL4,102.65334
2018,RLN,113.88001
2018,RLQ,71.14
2018,RLT,41.12018
2018,RLY,45.20427
2018,RM1,114.98414
2018,RM3,187.8877
2018,RMC,59.15333
2018,RMP,89.57653
2018,RMY,127.22267
2018,RN3,80.24001
2018,RN5,87.89334
2018,RN7,68.86001
2018,RNA,94.91252
2018,RNK,35.81867
2018,RNL,87.15999
2018,RNN,119.00001
2018,RNQ,110.72001
2018,RNS,148.90746
2018,RNU,175.01
2018,RNZ,99.73167
2018,RP1,77.48
2018,RP4,92.95174
2018,RP5,139.96062
2018,RP6,108.6
2018,RP7,119.86
2018,RPA,73.89333
2018,RPC,26.81081
2018,RPG,68.3352
2018,RPY,151.98334
2018,RQ3,189.33334
2018,RQ6,261.94853
2018,RQ8,102.40747
2018,RQM,200.79333
2018,RQW,100.57334
2018,RQX,61.20667
2018,RQY,84.66667
2018,RR7,116.48589
2018,RR8,121.69801
2018,RRE,130.75082
2018,RRF,104.29333
2018,RRJ,51.90667
2018,RRK,200.83763
2018,RRP,56.01334
2018,RRU,337.36435
2018,RRV,433.92251
2018,RT1,112.67002
2018,RT2,102.36
2018,RT3,86.66334
2018,RT5,211.37279
2018,RTD,192.83121
2018,RTE,129.17334
2018,RTF,227.09919
2018,RTG,189.13999
2018,RTH,221.06001
2018,RTK,70.29333
2018,RTP,94.17152
2018,RTQ,88.64986
2018,RTR,96.15999
2018,RTV,91.08
2018,RTX,170.29787
2018,RV3,244.59679
2018,RV5,180.45111
2018,RV9,53.16
2018,RVJ,264.6192
2018,RVN,119.70667
2018,RVR,186.33281
2018,RVV,136.01986
2018,RVW,91.78667
2018,RVY,41.01334
2018,RW1,124.97333
2018,RW4,151.61334
2018,RW5,263.92334
2018,RW6,165.90667
2018,RWA,220.11334
2018,RWD,92.64667
2018,RWE,128.02801
2018,RWF,119.07999
2018,RWG,144.3448
2018,RWH,70.59315
2018,RWJ,114.22041
2018,RWK,258.04017
2018,RWP,109.10667
2018,RWR,135.53726
2018,RWV,89.77792
2018,RWW,93.8
2018,RWX,218.07642
2018,RWY,160.85333
2018,RX1,490.72692
2018,RX2,122.39653
2018,RX3,161.22667
2018,RX4,114.47413
2018,RX6,93.74
2018,RX7,97.50667
2018,RX8,155.8
2018,RX9,147.18576
2018,RXA,67.39333
2018,RXC,136.13334
2018,RXE,46.70667
2018,RXF,133.35121
2018,RXG,53.17333
2018,RXH,145.77788
2018,RXK,153.2
2018,RXL,113.04373
2018,RXM,62.75333
2018,RXN,108.61334
2018,RXP,154.98002
2018,RXQ,144.27326
2018,RXR,164.98126
2018,RXT,135.28666
2018,RXV,88.45567
2018,RXW,159.83334
2018,RXX,123.77568
2018,RXY,70.46666
2018,RY2,79.07759
2018,RY3,60.16
2018,RY4,55.89999
2018,RY5,32.26793
2018,RY6,32.76668
2018,RY7,32.22666
2018,RY8,81.19333
2018,RY9,44.47889
2018,RYA,81.16
2018,RYC,104.64
2018,RYD,205.64333
2018,RYE,89.13999
2018,RYF,86.64693
2018,RYG,142.33159
2018,RYJ,429.67186
2018,RYK,28.81334
2018,RYR,89.74685
2018,RYV,35.58
2018,RYW,136.2093
2018,RYX,60.11333
2018,RYY,155.33333
2018,TAD,85.57332
2018,TAF,115.35333
2018,TAH,86.81308
2018,TAJ,101.38001
